NS_Waveform_File,EW_Waveform_File,UP_Waveform_File,Record_Folder,Scale_Factor_Used,P_Pick_Index,P_Pick_Time_sec,Waveform_Start_Sample,Waveform_End_Sample,Waveform_Duration_sec,Number_of_Waveform_Samples,Sampling_Frequency_Hz,Damping,STA_Seconds,LTA_Seconds,STA_LTA_Threshold,Response_Spectrum_Method,Number_of_Periods,Minimum_Period_sec,Maximum_Period_sec,Station_Name,Station_Lat,Station_Lon,Origin_Date,Origin_Time,Rec_Start_Date,Rec_Start_Time,Duration_Time(s),Last_Corr_Date,Last_Corr_Time,Epicenter_Lat,Epicenter_Lon,Magnitude,EQ_Depth(km),Samp_Freq(Hz),PGA_EW(gal),PGA_NS(gal),PGA_UD(gal),Station Height(m),Scale_factor,Numerator,Denominator,INdex,Epicentral_Distance_km
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\OKY0010012201004\OKY0010012201004Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\OKY0010012201004\OKY0010012201004Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\OKY0010012201004\OKY0010012201004Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\OKY0010012201004,0.0002384185791015,792,7.92,792,1391,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY001,35.1945,133.7314,2000/12/20,10:04:00,2000/12/20,10:04:49,119,2000/12/20,10:00:00,35.391,133.295,3.8,13,100,3.14,3.484,1.569,334,0.0002384185791015,2000.0,8388608.0,195,45.234085
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\OKY0050012201004\OKY0050012201004Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\OKY0050012201004\OKY0050012201004Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\OKY0050012201004\OKY0050012201004Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\OKY0050012201004,0.0002384185791015,696,6.96,696,1295,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY005,35.0098,133.7317,2000/12/20,10:04:00,2000/12/20,10:04:52,119,2000/12/20,10:00:00,35.391,133.295,3.8,13,100,3.228,3.372,1.146,134,0.0002384185791015,2000.0,8388608.0,196,58.061504
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0010012201004\SMN0010012201004Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0010012201004\SMN0010012201004Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0010012201004\SMN0010012201004Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0010012201004,0.0002384185791015,1179,11.79,1179,1778,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN001,35.5372,133.1612,2000/12/20,10:04:00,2000/12/20,10:04:41,119,2000/12/20,10:00:00,35.391,133.295,3.8,13,100,18.537,29.598,5.083,2,0.0002384185791015,2000.0,8388608.0,197,20.276077
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0020012201004\SMN0020012201004Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0020012201004\SMN0020012201004Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0020012201004\SMN0020012201004Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0020012201004,0.0002384185791015,617,6.17,617,1216,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN002,35.4714,133.0682,2000/12/20,10:04:00,2000/12/20,10:04:42,119,2000/12/20,10:00:00,35.391,133.295,3.8,13,100,8.272,6.926,2.663,2,0.0002384185791015,2000.0,8388608.0,198,22.409283
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0150012201004\SMN0150012201004Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0150012201004\SMN0150012201004Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0150012201004\SMN0150012201004Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\SMN0150012201004,0.0002384185791015,1235,12.35,1235,1834,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN015,35.3644,133.1704,2000/12/20,10:04:00,2000/12/20,10:04:39,119,2000/12/20,10:00:00,35.391,133.295,3.8,13,100,5.467,3.862,1.841,32,0.0002384185791015,2000.0,8388608.0,199,11.677425
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\TTR0070012201004\TTR0070012201004Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\TTR0070012201004\TTR0070012201004Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\TTR0070012201004\TTR0070012201004Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\TTR0070012201004,0.0002384185791015,1401,14.01,1401,2000,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2000/12/20,10:04:00,2000/12/20,10:04:39,119,2000/12/20,10:00:00,35.391,133.295,3.8,13,100,17.762,17.243,9.062,155,0.0002384185791015,2000.0,8388608.0,200,21.225174
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\TTR0080012201004\TTR0080012201004Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\TTR0080012201004\TTR0080012201004Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\TTR0080012201004\TTR0080012201004Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.13\TTR0080012201004,0.0002384185791015,1062,10.62,1062,1661,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR008,35.4258,133.3301,2000/12/20,10:04:00,2000/12/20,10:04:36,119,2000/12/20,10:00:00,35.391,133.295,3.8,13,100,29.608,39.083,37.974,2,0.0002384185791015,2000.0,8388608.0,201,5.0092764
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\HRS0059912220817\HRS0059912220817Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\HRS0059912220817\HRS0059912220817Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\HRS0059912220817\HRS0059912220817Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\HRS0059912220817,0.0002384185791015,881,8.81,881,1480,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS005,34.777,133.2807,1999/12/22,08:17:00,1999/12/22,08:17:30,119,1999/12/22,08:00:00,34.391,133.445,3.8,15,100,5.064,4.207,3.493,480,0.0002384185791015,2000.0,8388608.0,211,45.48037
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\HRS0219912220817\HRS0219912220817Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\HRS0219912220817\HRS0219912220817Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\HRS0219912220817\HRS0219912220817Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\HRS0219912220817,0.0002384185791015,567,5.67,567,1166,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS021,34.9529,133.1171,1999/12/22,08:17:00,1999/12/22,08:17:36,119,1999/12/22,08:00:00,34.391,133.445,3.8,15,100,9.447,19.323,3.684,325,0.0002384185791015,2000.0,8388608.0,212,69.303375
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0039912220817\KGW0039912220817Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0039912220817\KGW0039912220817Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0039912220817\KGW0039912220817Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0039912220817,0.0002384185791015,767,7.67,767,1366,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,KGW003,34.2652,133.7896,1999/12/22,08:17:00,1999/12/22,08:17:29,119,1999/12/22,08:00:00,34.391,133.445,3.8,15,100,3.503,3.158,2.109,12,0.0002384185791015,2000.0,8388608.0,213,34.597572
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0059912220817\KGW0059912220817Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0059912220817\KGW0059912220817Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0059912220817\KGW0059912220817Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0059912220817,0.0002384185791015,987,9.87,987,1586,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,KGW005,34.1138,133.6354,1999/12/22,08:17:00,1999/12/22,08:17:27,119,1999/12/22,08:00:00,34.391,133.445,3.8,15,100,4.499,3.354,2.351,2,0.0002384185791015,2000.0,8388608.0,214,35.44444
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0089912220817\KGW0089912220817Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0089912220817\KGW0089912220817Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0089912220817\KGW0089912220817Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\KGW0089912220817,0.0002384185791015,829,8.29,829,1428,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,KGW008,34.1644,133.9243,1999/12/22,08:17:00,1999/12/22,08:17:31,119,1999/12/22,08:00:00,34.391,133.445,3.8,15,100,3.12,3.36,0.998,2,0.0002384185791015,2000.0,8388608.0,215,50.73774
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0049912220817\OKY0049912220817Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0049912220817\OKY0049912220817Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0049912220817\OKY0049912220817Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0049912220817,0.0002384185791015,645,6.45,645,1244,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY004,34.9579,133.5018,1999/12/22,08:17:00,1999/12/22,08:17:35,119,1999/12/22,08:00:00,34.391,133.445,3.8,15,100,5.243,10.396,4.666,168,0.0002384185791015,2000.0,8388608.0,216,63.250034
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0079912220817\OKY0079912220817Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0079912220817\OKY0079912220817Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0079912220817\OKY0079912220817Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0079912220817,0.0002384185791015,865,8.65,865,1464,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY007,34.7807,133.6121,1999/12/22,08:17:00,1999/12/22,08:17:30,119,1999/12/22,08:00:00,34.391,133.445,3.8,15,100,6.182,4.128,1.917,60,0.0002384185791015,2000.0,8388608.0,217,45.95342
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0139912220817\OKY0139912220817Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0139912220817\OKY0139912220817Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0139912220817\OKY0139912220817Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0139912220817,0.0002384185791015,111,1.11,111,710,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY013,34.5095,133.5099,1999/12/22,08:17:00,1999/12/22,08:17:22,119,1999/12/22,08:00:00,34.391,133.445,3.8,15,100,19.794,13.689,6.22,6,0.0002384185791015,2000.0,8388608.0,218,14.458074
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0149912220817\OKY0149912220817Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0149912220817\OKY0149912220817Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0149912220817\OKY0149912220817Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.3\OKY0149912220817,0.0002384185791015,1039,10.39,1039,1638,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY014,34.4462,133.7876,1999/12/22,08:17:00,1999/12/22,08:17:26,119,1999/12/22,08:00:00,34.391,133.445,3.8,15,100,5.694,5.264,3.22,49,0.0002384185791015,2000.0,8388608.0,219,32.019814
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0010010071027\HRS0010010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0010010071027\HRS0010010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0010010071027\HRS0010010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0010010071027,0.0002384185791015,857,8.57,857,1456,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS001,35.0337,132.9018,2000/10/07,10:27:00,2000/10/07,10:27:09,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,7.053,13.486,5.532,566,0.0002384185791015,2000.0,8388608.0,241,49.185055
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0030010071027\HRS0030010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0030010071027\HRS0030010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0030010071027\HRS0030010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0030010071027,0.0002384185791015,583,5.83,583,1182,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS003,34.8143,132.8418,2000/10/07,10:27:00,2000/10/07,10:27:15,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,2.472,2.879,0.962,156,0.0002384185791015,2000.0,8388608.0,242,68.429375
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0060010071027\HRS0060010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0060010071027\HRS0060010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0060010071027\HRS0060010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0060010071027,0.0002384185791015,133,1.33,133,732,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS006,34.6659,132.4077,2000/10/07,10:27:00,2000/10/07,10:27:26,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,1.926,2.43,1.127,371,0.0002384185791015,2000.0,8388608.0,243,109.36326
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0090010071027\HRS0090010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0090010071027\HRS0090010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0090010071027\HRS0090010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\HRS0090010071027,0.0002384185791015,2113,21.13,2113,2712,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,HRS009,34.4926,132.2794,2000/10/07,10:27:00,2000/10/07,10:27:32,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,2.859,3.442,0.773,219,0.0002384185791015,2000.0,8388608.0,244,130.5574
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0060010071027\OKY0060010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0060010071027\OKY0060010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0060010071027\OKY0060010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0060010071027,0.0002384185791015,33,0.33,33,632,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY006,35.0684,134.005,2000/10/07,10:27:00,2000/10/07,10:27:12,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,4.878,4.087,1.968,98,0.0002384185791015,2000.0,8388608.0,245,60.654545
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0080010071027\OKY0080010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0080010071027\OKY0080010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0080010071027\OKY0080010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0080010071027,0.0002384185791015,616,6.16,616,1215,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY008,34.8701,133.9036,2000/10/07,10:27:00,2000/10/07,10:27:14,120,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,4.813,4.239,1.371,62,0.0002384185791015,2000.0,8388608.0,246,63.87932
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0100010071027\OKY0100010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0100010071027\OKY0100010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0100010071027\OKY0100010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0100010071027,0.0002384185791015,239,2.39,239,838,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY010,34.7454,134.1884,2000/10/07,10:27:00,2000/10/07,10:27:21,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,4.379,1.14,1.919,2,0.0002384185791015,2000.0,8388608.0,247,92.80524
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0110010071027\OKY0110010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0110010071027\OKY0110010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0110010071027\OKY0110010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\OKY0110010071027,0.0002384185791015,400,4.0,400,999,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,OKY011,34.654,133.9067,2000/10/07,10:27:00,2000/10/07,10:27:19,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,6.019,6.97,1.728,2,0.0002384185791015,2000.0,8388608.0,248,81.919525
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0010010071027\SMN0010010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0010010071027\SMN0010010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0010010071027\SMN0010010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0010010071027,0.0002384185791015,864,8.64,864,1463,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN001,35.5372,133.1612,2000/10/07,10:27:00,2000/10/07,10:27:07,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,11.749,9.654,1.81,2,0.0002384185791015,2000.0,8388608.0,249,37.545963
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0020010071027\SMN0020010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0020010071027\SMN0020010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0020010071027\SMN0020010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0020010071027,0.0002384185791015,4234,42.34,4234,4833,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN002,35.4714,133.0682,2000/10/07,10:27:00,2000/10/07,10:27:06,120,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,3.488,3.048,1.07,2,0.0002384185791015,2000.0,8388608.0,250,37.29764
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0030010071027\SMN0030010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0030010071027\SMN0030010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0030010071027\SMN0030010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0030010071027,0.0002384185791015,1081,10.81,1081,1680,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN003,35.1795,133.0929,2000/10/07,10:27:00,2000/10/07,10:27:03,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,10.996,14.731,7.886,332,0.0002384185791015,2000.0,8388608.0,251,26.73587
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0080010071027\SMN0080010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0080010071027\SMN0080010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0080010071027\SMN0080010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\SMN0080010071027,0.0002384185791015,387,3.87,387,986,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,SMN008,34.8523,132.5308,2000/10/07,10:27:00,2000/10/07,10:27:20,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,2.159,2.999,1.15,335,0.0002384185791015,2000.0,8388608.0,252,88.55164
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0050010071027\TTR0050010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0050010071027\TTR0050010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0050010071027\TTR0050010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0050010071027,0.0002384185791015,799,7.99,799,1398,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR005,35.429,133.8253,2000/10/07,10:27:00,2000/10/07,10:27:08,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,1.904,3.319,1.515,27,0.0002384185791015,2000.0,8388608.0,253,45.534718
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0060010071027\TTR0060010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0060010071027\TTR0060010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0060010071027\TTR0060010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0060010071027,0.0002384185791015,967,9.67,967,1566,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR006,35.5106,133.6303,2000/10/07,10:27:00,2000/10/07,10:27:06,119,2000/10/07,10:00:00,35.248,133.375,3.8,11,100,10.423,11.833,2.027,20,0.0002384185791015,2000.0,8388608.0,254,37.260635
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0070010071027\TTR0070010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0070010071027\TTR0070010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0070010071027\TTR0070010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0070010071027,0.0002384185791015,1431,14.31,1431,2030,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR007,35.2826,133.4876,2000/10/07,10:27:00,2000/10/07,10:26:57,119,2000/10/07,09:00:00,35.248,133.375,3.8,11,100,77.379,67.817,29.251,155,0.0002384185791015,2000.0,8388608.0,255,10.922872
F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0090010071027\TTR0090010071027Anj.NS.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0090010071027\TTR0090010071027Anj.EW.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0090010071027\TTR0090010071027Anj.UD.csv,F:\Research Work\Response Spectrum\Seismic waveform 1\data2\ER_3.8.8\TTR0090010071027,0.0002384185791015,646,6.46,646,1245,6.0,600,100.0,0.05,0.1,0.3,2.5,Duhamel,100,0.01,4.0,TTR009,35.1629,133.3063,2000/10/07,10:27:00,2000/10/07,10:26:59,119,2000/10/07,07:00:00,35.248,133.375,3.8,11,100,52.599,90.011,15.076,299,0.0002384185791015,2000.0,8388608.0,256,11.335909
